series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status,my_comments,my_times_watched,my_rewatch_value,my_priority,my_tags,my_rewatching,my_rewatching_ep,my_discuss,my_sns,update_on_import
52034,"""Oshi no Ko""",TV,11,0,11,2023-04-12,2023-06-29,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
55791,"""Oshi no Ko"" 2nd Season",TV,13,0,10,2024-07-05,0000-00-00,,10,,0.00,Watching,,0,,LOW,,0,0,1,default,0
54041,16bit Sensation: Another Layer,TV,13,0,13,2023-10-08,2023-12-28,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by8xNmJpdC1zZW5zYXRpb24tYW5vdGhlci1sYXllci0xODYxMCIsInAiOiIifQ==::,0,0,1,default,0
53802,2.5-jigen no Ririsa,TV,24,0,6,2024-07-06,0000-00-00,,0,,0.00,Watching,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvLzI1LWRpbWVuc2lvbmFsLXNlZHVjdGlvbi0xOTI0NSIsInAiOiIifQ==::",0,0,1,default,0
36793,3D Kanojo: Real Girl,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51464,4-nin wa Sorezore Uso wo Tsuku,TV,11,0,1,2022-10-22,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
38101,5-toubun no Hanayome,TV,12,0,12,0000-00-00,2022-10-30,,7,,0.00,Completed,"it had pretty good charecter development but I dropped it for a while the watched it again, I think this was mostly the build up for the later story part",0,,LOW,,0,0,1,default,0
39783,5-toubun no Hanayome ∬,TV,12,0,12,2022-10-30,2022-10-31,,7,,0.00,Completed,better then the first season with the the female MCs all falling for him and it had a good ending,0,,LOW,,0,0,1,default,0
48548,5-toubun no Hanayome Movie,Movie,1,0,1,2022-10-31,2022-11-01,,7,,0.00,Completed,didnt think it was yotsuba i wanted it to be someone else but the story writing and direction were very good,0,,LOW,,0,0,1,default,0
58755,5-toubun no Hanayome*,TV Special,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54915,5-toubun no Hanayome∽,TV Special,2,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
41457,86,TV,11,0,11,2022-08-31,2022-08-31,,9,,0.00,Completed,"one of the first war kinda anime ive watched and I liked the op, def good drama but felt a bit rushed ",0,,LOW,,0,0,1,default,0
48569,86 Part 2,TV,12,0,12,2022-08-31,2022-09-01,,9,,0.00,Completed,"had a good start and ending. The op in one of my fav, the story was different from what ive watched untill now and I really liked the ending. I think I give it a 9/10 if it wouldve had 24 eps just for the part 2",0,,LOW,,0,0,1,default,0
32998,91 Days,TV,12,0,0,2024-05-22,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
25397,Absolute Duo,TV,12,0,12,2024-01-02,2024-01-06,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9hYnNvbHV0ZS1kdW8tNTU1NCIsInAiOiIifQ==::,0,0,1,default,0
11759,Accel World,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
39790,Adachi to Shimamura,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,"Underrated and the ending didnt finish the anime properly, the animation was really good and I think a season 2 would really make this better",0,,LOW,,0,0,1,default,0
49520,Aharen-san wa Hakarenai,TV,12,0,4,2024-02-24,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
37403,Ahiru no Sora,TV,50,0,50,2023-10-25,2023-11-05,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
34881,Aho Girl,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54846,Aishang Ta de Liyou,ONA,22,0,22,2023-05-16,2023-07-08,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
58143,Aishang Ta de Liyou Extra,ONA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50429,Aiyou de Mishi,ONA,16,0,16,2023-04-13,2023-07-19,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31580,Ajin,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
30123,Akagami no Shirayuki-hime,TV,12,0,12,2023-12-12,2023-12-12,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31173,Akagami no Shirayuki-hime 2nd Season,TV,12,0,12,2023-12-12,2023-12-13,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9zbm93LXdoaXRlLXdpdGgtdGhlLXJlZC1oYWlyLTItNTA3IiwicCI6IiJ9::,0,0,1,default,0
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",OVA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
22199,Akame ga Kill!,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
25013,Akatsuki no Yona,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
48553,Akebi-chan no Sailor-fuku,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
52193,Akiba Meido Sensou,TV,12,0,6,2022-10-07,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
41433,Akudama Drive,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54837,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou dewa Arimasen,TV,12,0,12,2024-01-10,2024-03-27,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by92aWxsYWluZXNzLWxldmVsLTk5LWktbWF5LWJlLXRoZS1oaWRkZW4tYm9zcy1idXQtaW0tbm90LXRoZS1kZW1vbi1sb3JkLTE4ODI5IiwicCI6IiJ9::,0,0,1,default,0
49979,Akuyaku Reijou nanode Last Boss wo Kattemimashita,TV,12,0,12,2022-09-25,2022-12-13,,7,,0.00,Completed,This was kinda boring mid way through the anime and the story was pretty average,0,,LOW,,0,0,1,default,0
22729,Aldnoah.Zero,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
49303,Alice to Therese no Maboroshi Koujou,Movie,1,0,1,2024-06-15,2024-06-15,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
8676,Amagami SS,TV,25,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
55071,Amagami-san Chi no Enmusubi,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
49938,Ame wo Tsugeru Hyouryuu Danchi,Movie,1,0,1,2023-11-11,2023-11-12,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
58600,Ameku Takao no Suiri Karte,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
6547,Angel Beats!,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,TV,11,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
11433,Ano Natsu de Matteru,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
11111,Another,TV,12,0,12,2022-10-23,2022-10-23,,10,,0.00,Completed,yes if i were to watch it normally i wouldnt have given it a 10 but I was hyped to watch it bc I started it when my holidays started and its was roaming through my brain for a week,0,,LOW,,0,0,1,default,0
11701,Another: The Other - Inga,OVA,1,0,1,2022-11-02,2022-11-02,,7,,0.00,Completed,watched it after a month from the day I finished wathing the TV serires and this def adds to the story and gave me a nostalgia ig (nostalgia after a month yeah),0,,LOW,,0,0,1,default,0
24833,Ansatsu Kyoushitsu,TV,22,0,22,2023-03-11,2023-03-13,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30654,Ansatsu Kyoushitsu 2nd Season,TV,25,0,25,2023-03-16,2023-03-17,,8,,0.00,Completed,was really predictable and this season focussed on the mc more but the first season made me like the other charecters more than the mc and again it was predictable so it didnt leave an impression on me,0,,LOW,,0,0,1,default,0
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
28405,Ansatsu Kyoushitsu: Deai no Jikan,Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
32863,Ansatsu Kyoushitsu: Kagaijugyou-hen,ONA,8,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
49052,Ao Ashi,TV,24,0,24,2023-03-19,2023-03-20,,8,,0.00,Completed,"After watching blue lock, ehhh I think it had the same kind of spatial awareness thing. I dont have much to say about it but it met my expectations well",0,,LOW,,0,0,1,default,0
21995,Ao Haru Ride,TV,12,0,12,2022-11-20,2022-11-21,,7,,0.00,Completed,"it didnt end properly as the mmc and fmc didnt confess and end up together and thats my only concern about it, other than that the anime was good. guess it had the potential to be even better",0,,LOW,,0,0,1,default,0
24151,Ao Haru Ride OVA,OVA,2,0,2,2022-11-21,2022-11-21,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53889,Ao no Exorcist: Shimane Illuminati-hen,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
58516,Ao no Exorcist: Yuki no Hate-hen,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
57181,Ao no Hako,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
28391,Ao no Kanata no Four Rhythm,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
7193,Aoi Bungaku Series,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
38753,Araburu Kisetsu no Otome-domo yo.,TV,12,0,12,2023-12-03,2023-12-04,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36882,Arifureta Shokugyou de Sekai Saikyou,TV,13,0,13,2023-11-07,2023-11-08,,7,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9hcmlmdXJldGEtZnJvbS1jb21tb25wbGFjZS10by13b3JsZHMtc3Ryb25nZXN0LTU4MzIiLCJwIjoiIn0=::,0,0,1,default,0
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,TV,12,0,12,2023-11-08,2023-11-09,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
52995,Arifureta Shokugyou de Sekai Saikyou Season 3,TV,16,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
40083,Arifureta Shokugyou de Sekai Saikyou Specials,Special,2,0,2,2023-11-09,2023-11-09,,6,,0.00,Completed,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9hcmlmdXJldGEtZnJvbS1jb21tb25wbGFjZS10by13b3JsZHMtc3Ryb25nZXN0LTU5MzciLCJwIjoiIn0=::",0,0,1,default,0
50916,Arifureta Shokugyou de Sekai Saikyou: Arifureta Yorimichi de Sekai Saikyou,Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
51473,Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou,OVA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
46971,Arifureta Shokugyou de Sekai Saikyou: Prologue,ONA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
58751,Arknights 2024 Special Commemorative Animation PV,PV,1,0,1,2024-04-27,2024-04-27,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50205,Arknights: Reimei Zensou,TV,8,0,8,2022-10-29,2022-12-17,,8,,0.00,Completed,"This anime got me off guard, I didnt read the synopsis when I started it, I didnt know from where it was being adapted but the animation was awesome and I even started playing the game",0,,LOW,,0,0,1,default,0
58749,Arknights: Rise from Ember,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53881,Arknights: Touin Kiro,TV,8,0,8,2024-02-12,2024-02-14,,8,,0.00,Completed,,0,,LOW,",malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9hcmtuaWdodHMtcGVyaXNoLWluLWZyb3N0LTE4NTk4IiwicCI6IiJ9::",0,0,1,default,0
53179,Ars no Kyojuu,TV,12,0,3,2023-01-08,0000-00-00,,5,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
52381,Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei,TV,12,0,12,2023-12-04,2023-12-25,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9teS1saWZlLWFmdGVyLWktYmVjYW1lLWEtZHVtbXktaGVhZC1taWMtb25lLW1vcm5pbmctYXJ1LWFzYS1kdW1teS1oZWFkLW1pa2UtbmktbmF0dGVpdGEtb3JlLWt1bi1uby1qaW5zZWktMTgxODIiLCJwIjoiIn0=::,0,0,1,default,0
59169,Aru Majo ga Shinu Made,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36214,Asagao to Kase-san.,OVA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
38464,Ashita Sekai ga Owaru toshitemo,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
55310,Atarashii Joushi wa Do Tennen,TV,12,0,12,2023-10-08,2023-12-25,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by9teS1uZXctYm9zcy1pcy1nb29meS0xODYxMSIsInAiOiIifQ==::,0,0,1,default,0
53128,Atri: My Dear Moments,TV,13,0,7,2024-07-14,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
53428,Ayaka,TV,12,0,2,2023-07-11,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
50606,Ayakashi Triangle,TV,12,0,5,2023-01-12,0000-00-00,,5,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
38328,Azur Lane,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37525,Babylon,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36873,Back Street Girls: Gokudolls,TV,10,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
59161,Bad Girl,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
6347,Baka to Test to Shoukanjuu,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
5081,Bakemonogatari,TV,15,0,12,2024-09-12,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
34443,Baki,ONA,26,0,26,2024-04-22,2024-04-28,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL2Jha2ktMjY0OSIsInAiOiIifQ==::,0,0,1,default,0
39555,Baki: Dai Raitaisai-hen,ONA,13,0,13,2024-04-28,2024-04-29,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9oaWFuaW1lLnRvL2Jha2ktZGFpLXJhaXRhaXNhaS1oZW4tMTU2MyIsInAiOiIifQ==::,0,0,1,default,0
288,Bakuten Shoot Beyblade,TV,51,0,51,0000-00-00,0000-00-00,,5,,0.00,Completed,"childhood days, I watched this complete seiries at like 2016-2018, I dont remember much about it now but it was really fun at that good old times",0,,LOW,,0,0,1,default,0
1669,Bakuten Shoot Beyblade 2002,TV,51,0,51,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
1668,Bakuten Shoot Beyblade G Revolution,TV,52,0,52,0000-00-00,0000-00-00,,5,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36649,Banana Fish,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
56653,BanG Dream! Ave Mujica,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54959,BanG Dream! It's MyGO!!!!!,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
20543,Bayonetta: Bloody Fate,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
34572,Black Clover,TV,170,0,170,2022-11-08,2022-12-01,,8,,0.00,Completed,"I skipped the fillers actually, and the anime had great ops whick I skipped mostly except for 3 and 10. It was a overall solid anime imo",0,,LOW,,0,0,1,default,0
48585,Black Clover: Mahou Tei no Ken,Movie,1,0,1,2023-07-22,2023-07-22,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53998,Bleach: Sennen Kessen-hen - Ketsubetsu-tan,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54309,Blue Archive the Animation,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
53670,Blue Archive: Beautiful Day Dreamer,ONA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
49596,Blue Lock,TV,24,0,24,2022-10-15,2023-03-26,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54865,Blue Lock vs. U-20 Japan,TV,14,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54866,Blue Lock: Episode Nagi,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
46352,Blue Period,TV,12,0,12,2023-08-03,2023-08-03,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
47917,Bocchi the Rock!,TV,12,0,12,2022-10-08,2022-12-24,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
55357,Bocchi the Rock! Movie,Movie,2,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
31043,Boku dake ga Inai Machi,TV,12,0,12,2024-06-15,2024-06-19,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49834,Boku ga Aishita Subete no Kimi e,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,TV,10,0,3,2022-08-18,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
52578,Boku no Kokoro no Yabai Yatsu,TV,12,0,12,2023-04-02,2023-06-18,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
55690,Boku no Kokoro no Yabai Yatsu 2nd Season,TV,13,0,13,2024-01-07,2024-03-31,,0,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by90aGUtZGFuZ2Vycy1pbi1teS1oZWFydC1zZWFzb24tMi0xODg2OCIsInAiOiIifQ==::,0,0,1,default,0
58272,Boku no Tsuma wa Kanjou ga Nai,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
10719,Boku wa Tomodachi ga Sukunai,TV,12,0,2,2023-03-30,0000-00-00,,5,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
14967,Boku wa Tomodachi ga Sukunai Next,TV,12,0,1,0000-00-00,0000-00-00,,4,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
55894,Bokura no Ame-iro Protocol,TV,12,0,4,2023-10-08,0000-00-00,,0,,0.00,Dropped,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9wcm90b2NvbC1yYWluLTE4NjA1IiwicCI6IiJ9::,0,0,1,default,0
24913,Bokura wa Minna Kawai-sou: Hajimete no,Special,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
40904,Bokutachi no Remake,TV,12,0,12,2022-10-14,2022-10-15,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
34566,Boruto: Naruto Next Generations,TV,293,0,293,0000-00-00,2023-03-26,,4,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54687,Boruto: Naruto Next Generations Part 2,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
28755,Boruto: Naruto the Movie,Movie,1,0,1,0000-00-00,0000-00-00,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
56165,Boukyaku Battery (TV),TV,12,0,12,2024-04-10,2024-07-03,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53439,Boushoku no Berserk,TV,12,0,12,2023-11-20,2023-12-17,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50549,Bubble,ONA,1,0,1,2023-11-06,2023-11-06,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53411,Buddy Daddies,TV,12,0,12,2023-02-18,2023-04-01,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31478,Bungou Stray Dogs,TV,12,0,12,2022-09-26,2022-09-28,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
32867,Bungou Stray Dogs 2nd Season,TV,12,0,12,2022-09-29,2022-10-01,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
38003,Bungou Stray Dogs 3rd Season,TV,12,0,12,2022-10-03,2022-10-05,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
50330,Bungou Stray Dogs 4th Season,TV,13,0,13,2023-01-05,2023-03-30,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
54898,Bungou Stray Dogs 5th Season,TV,11,0,11,2023-07-13,2023-09-21,,9,,0.00,Completed,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9idW5nby1zdHJheS1kb2dzLTUtMTg0MTQiLCJwIjoiIn0=::,0,0,1,default,0
34944,Bungou Stray Dogs: Dead Apple,Movie,1,0,1,2022-10-09,2022-10-09,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
33071,Bungou Stray Dogs: Hitori Ayumu,OVA,1,0,1,2022-10-01,2022-10-01,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
53512,Busu ni Hanataba wo.,Unknown,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
50583,Buta no Liver wa Kanetsu Shiro,TV,12,0,4,2023-10-15,0000-00-00,,5,,0.00,Dropped,,0,,LOW,malSync::eyJ1IjoiaHR0cHM6Ly9hbml3YXRjaC50by93YXRjaC9idXRhcmViYS10aGUtc3Rvcnktb2YtYS1tYW4td2hvLXR1cm5lZC1pbnRvLWEtcGlnLTE4NjAzIiwicCI6IiJ9::,0,0,1,default,0
53626,"Bye Bye, Earth",TV,10,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
59819,"Bye Bye, Earth 2nd Season",TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
1689,Byousoku 5 Centimeter,Movie,3,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
54916,Cardcaptor Sakura: Clear Card-hen (Zoku-hen),Unknown,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
42516,Cardfight!! Vanguard: overDress,TV,12,0,6,2022-07-24,0000-00-00,,5,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
44511,Chainsaw Man,TV,12,0,12,2022-10-11,2022-12-27,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
57555,Chainsaw Man Movie: Reze-hen,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
28999,Charlotte,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
48832,Cherry and Virgin,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
55594,Chocosanji,ONA,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,TV,12,0,12,2022-09-20,2022-09-20,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
14741,Chuunibyou demo Koi ga Shitai!,TV,12,0,12,2023-05-26,2023-06-04,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
15879,Chuunibyou demo Koi ga Shitai! Depth of Field: Ai to Nikushimi Gekijou,Special,7,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
16934,Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,Special,1,0,1,2023-07-03,2023-07-03,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
15687,Chuunibyou demo Koi ga Shitai! Lite,ONA,6,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
18671,Chuunibyou demo Koi ga Shitai! Ren,TV,12,0,12,2023-07-03,2023-07-08,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
21797,Chuunibyou demo Koi ga Shitai! Ren Lite,ONA,6,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
